date,pct_change,high,low,close,ma5,ma10,ma20,ma60
1989-07-16,0.0130779,1527.6,1503.36,1527.6,1485.644,1435.884,1390.3955,1290.41
1989-07-23,0.01884,1556.38,1515.62,1556.38,1510.8780000000002,1456.696,1401.97,1298.7676666666666
1989-07-30,-0.00115013,1570.55,1550.01,1554.59,1524.734,1476.7469999999998,1413.6815000000001,1306.3103333333336
1989-08-06,0.0197995,1590.13,1548.68,1585.37,1546.364,1497.929,1426.6745,1314.1368333333335
1989-08-13,0.0158008,1615.58,1584.28,1610.42,1566.872,1517.188,1442.0075,1322.2415
1989-08-20,-0.0232486,1591.19,1567.9,1572.98,1575.9479999999999,1530.796,1454.6625,1329.6046666666666
1989-08-27,0.0200193,1604.47,1592.85,1604.47,1585.566,1548.222,1467.5825,1337.1178333333332
1989-09-03,0.00223132,1608.05,1589.01,1608.05,1596.258,1560.496,1479.0674999999999,1343.9199999999998
1989-09-10,0.0288672,1654.47,1622.05,1654.47,1610.078,1578.221,1492.9945,1351.6680000000001
1989-09-17,-0.0286436,1641.06,1607.08,1607.08,1609.4099999999999,1588.141,1504.6465,1359.1818333333333
1989-09-24,0.0117854,1626.02,1597.08,1626.02,1620.018,1597.983,1516.9334999999999,1366.64
1989-10-01,-0.0340586,1635.05,1570.64,1570.64,1613.252,1599.409,1528.0525000000002,1372.9195
1989-10-08,0.0375452,1629.61,1578.49,1629.61,1617.5639999999999,1606.911,1541.829,1380.5361666666665
1989-10-15,-0.0208516,1643.67,1595.63,1595.63,1605.796,1607.937,1552.933,1387.7221666666667
1989-10-22,-0.0473919,1522.29,1385.91,1520.01,1588.382,1598.896,1558.042,1393.7793333333334
1989-10-29,-0.0346708,1518.24,1467.31,1467.31,1556.6399999999999,1588.329,1559.5625,1399.0191666666667
1989-11-05,-0.0151161,1473.29,1445.13,1445.13,1531.538,1572.395,1560.3085,1403.3281666666664
1989-11-12,0.0317203,1490.97,1432.19,1490.97,1503.81,1560.687,1560.5915,1407.6896666666664
1989-11-19,0.0245679,1527.67,1500.23,1527.6,1490.2040000000002,1548.0,1563.1105,1412.309
1989-11-26,0.0145392,1549.81,1514.06,1549.81,1496.164,1542.273,1565.207,1417.2445
1989-12-03,0.034843,1603.81,1547.93,1603.81,1523.464,1540.0520000000001,1569.0175,1422.8903333333333
1989-12-10,0.0266116,1667.86,1621.11,1646.49,1563.736,1547.6370000000002,1573.523,1428.9233333333332
1989-12-17,-0.0109323,1652.22,1628.49,1628.49,1591.24,1547.525,1577.2179999999998,1434.4381666666668
1989-12-24,0.0350939,1685.64,1633.4,1685.64,1622.8480000000002,1556.526,1582.2315,1440.6203333333333
1989-12-31,0.0548634,1778.12,1732.88,1778.12,1668.5099999999998,1582.337,1590.6165,1448.7661666666668
1990-01-07,0.01956,1867.29,1788.89,1812.9,1710.3280000000002,1616.8960000000002,1602.6125,1458.1126666666667
1990-01-14,0.02651,1865.52,1841.47,1860.96,1753.2220000000002,1658.479,1615.4370000000001,1467.8245
1990-01-21,-0.0460353,1840.38,1771.67,1775.29,1782.5819999999999,1686.911,1623.799,1476.1515
1990-01-28,0.0129162,1798.22,1751.62,1798.22,1805.098,1713.973,1630.9865,1484.9203333333332
1990-02-04,0.0613051,1908.46,1815.2,1908.46,1831.166,1749.8380000000002,1646.0555,1495.0486666666666
1990-02-11,-0.00656545,1939.82,1895.65,1895.93,1847.7720000000002,1779.05,1659.5510000000002,1505.0089999999998
1990-02-18,-0.0037502,1888.82,1836.58,1888.82,1853.3440000000003,1803.283,1675.4599999999998,1514.386
1990-02-25,-0.0531707,1886.73,1788.39,1788.39,1855.964,1819.2730000000004,1683.3990000000001,1522.0220000000002
1990-03-04,0.00927648,1806.63,1764.06,1804.98,1857.316,1831.2069999999999,1693.8665,1529.4969999999998
1990-03-11,0.0298674,1861.95,1820.36,1858.89,1847.402,1839.284,1710.8105,1537.8668333333333
1990-03-18,0.0124214,1884.26,1843.74,1881.98,1844.6119999999999,1846.1920000000002,1731.5440000000003,1547.0696666666665
1990-03-25,0.0210736,1931.75,1903.3,1921.64,1851.1760000000002,1852.2599999999998,1755.3695000000002,1556.7333333333333
1990-04-01,0.0234747,1966.75,1918.3,1966.75,1886.848,1871.4060000000002,1779.1585000000002,1567.3626666666669
1990-04-08,-0.00389986,1965.91,1935.26,1959.08,1917.6680000000001,1887.4920000000002,1800.7325,1577.5611666666666
1990-04-15,-0.0251189,1919.78,1890.9,1909.87,1927.864,1887.6330000000003,1818.7355,1587.3935
1990-04-22,-0.0100792,1916.23,1873.79,1890.62,1929.592,1887.102,1833.0760000000002,1597.4963333333333
1990-04-29,-0.0385164,1851.35,1817.8,1817.8,1908.8239999999998,1880.0,1841.6415000000002,1605.7115000000001
1990-05-06,0.0478875,1904.85,1812.91,1904.85,1896.444,1891.646,1855.4594999999997,1615.453
1990-05-13,-0.0105467,1920.88,1884.76,1884.76,1881.58,1899.6239999999998,1865.4154999999998,1624.7738333333334
1990-05-20,-0.0150205,1857.98,1831.59,1856.45,1870.896,1899.3799999999999,1869.3319999999999,1633.9853333333333
1990-05-27,-0.015869,1833.66,1803.25,1826.99,1858.17,1893.881,1870.0365000000002,1642.4371666666668
1990-06-03,0.0127258,1851.95,1823.22,1850.24,1864.6580000000001,1886.741,1869.5005,1650.84
1990-06-10,-0.0127983,1880.63,1826.56,1826.56,1849.0,1872.7220000000002,1872.0639999999999,1658.3101666666666
1990-06-17,-0.0215049,1812.35,1787.28,1787.28,1829.5040000000001,1855.542,1871.5170000000003,1665.1660000000002
1990-06-24,0.0485542,1874.06,1804.38,1874.06,1833.0259999999998,1851.961,1869.797,1673.4996666666668
1990-07-01,0.0056615,1911.08,1881.88,1884.67,1844.562,1851.366,1869.234,1681.9061666666669
1990-07-08,0.0209214,1927.19,1911.26,1924.1,1859.334,1861.9960000000003,1870.998,1691.5034999999998
1990-07-15,0.00402786,1931.85,1902.36,1931.85,1880.3920000000003,1864.696,1878.1709999999998,1701.133
1990-07-22,0.00947799,1962.22,1929.06,1950.16,1912.968,1871.236,1885.4299999999998,1710.7431666666666
1990-07-29,-0.0153372,1939.82,1920.25,1920.25,1922.2060000000001,1877.616,1888.498,1719.1168333333335
1990-08-05,-0.0373649,1922.92,1848.5,1848.5,1914.9720000000002,1879.7669999999998,1886.8239999999998,1725.9768333333334
1990-08-12,-0.0519448,1786.04,1733.57,1752.48,1880.648,1869.991,1878.366,1731.3480000000002
1990-08-19,-0.0425625,1739.58,1677.89,1677.89,1829.8560000000002,1855.1239999999998,1863.923,1734.5576666666666
1990-08-26,-0.0787477,1645.38,1532.29,1545.76,1748.976,1830.9720000000002,1843.257,1735.7
1990-09-02,0.0493285,1653.55,1622.01,1622.01,1689.3280000000002,1805.7669999999998,1828.864,1737.6021666666668
1990-09-09,-0.0384338,1620.15,1555.94,1559.67,1631.5620000000001,1773.2670000000003,1812.3164999999997,1738.1366666666665
1990-09-16,0.00136568,1603.42,1561.8,1561.8,1593.426,1737.0369999999998,1799.5165000000002,1738.227
1990-09-23,-0.0840889,1527.32,1430.47,1430.47,1543.942,1686.8990000000001,1775.7975000000001,1736.1583333333333
1990-09-30,-0.0716478,1426.31,1327.98,1327.98,1500.386,1624.681,1747.9585,1731.8685
1990-10-07,0.056153,1448.45,1402.55,1402.55,1456.4940000000001,1572.911,1725.2635000000002,1728.404
1990-10-14,0.0423158,1461.9,1406.02,1461.9,1436.94,1534.251,1707.009,1726.5526666666667
1990-10-21,0.0151788,1484.09,1441.31,1484.09,1421.398,1507.412,1688.7015,1724.5463333333332
1990-10-28,-0.0141299,1523.17,1463.12,1463.12,1427.9279999999999,1485.935,1670.5294999999999,1722.1308333333334
1990-11-04,-0.0294371,1453.18,1420.05,1420.05,1446.342,1473.364,1652.1680000000001,1718.2238333333332
1990-11-11,-0.025302,1422.83,1359.18,1384.12,1442.656,1449.575,1627.6709999999998,1714.5078333333333
1990-11-18,0.0332919,1430.2,1402.3,1430.2,1436.3159999999998,1436.6280000000002,1604.9475,1711.2441666666666
1990-11-25,0.0327507,1496.05,1459.87,1477.04,1434.906,1428.1519999999998,1582.5945,1709.6841666666664
1990-12-02,-0.0273995,1458.28,1424.41,1436.57,1429.596,1428.762,1557.8305,1706.4668333333332
1990-12-09,0.051797,1510.98,1442.7,1510.98,1447.782,1447.0620000000001,1535.8715,1705.056
1990-12-16,0.00150235,1527.36,1487.68,1513.25,1473.608,1458.132,1515.5215,1704.9433333333332
1990-12-23,-0.0608095,1491.13,1417.96,1421.23,1471.8139999999999,1454.065,1494.158,1704.1753333333331
1990-12-30,-0.0224313,1413.32,1389.35,1389.35,1454.276,1444.591,1476.0014999999999,1703.2456666666667
1991-01-06,0.000525412,1390.08,1359.43,1390.08,1444.9779999999998,1437.287,1461.611,1701.5641666666668
1991-01-13,-0.00905701,1377.49,1351.21,1377.49,1418.28,1433.031,1453.1974999999998,1699.0623333333335
1991-01-20,0.0175392,1404.35,1317.17,1401.65,1395.96,1434.784,1442.1795,1696.593
1991-01-27,-0.0145186,1393.02,1365.47,1381.3,1387.9739999999997,1429.8939999999998,1433.261,1692.8845000000001
1991-02-03,0.0262217,1421.16,1378.5,1417.52,1393.608,1423.942,1426.047,1689.0683333333334
1991-02-10,0.0222571,1449.07,1425.22,1449.07,1405.406,1425.1919999999998,1426.9769999999999,1686.078
1991-02-17,0.0355746,1500.62,1470.01,1500.62,1430.032,1424.156,1435.609,1682.994333333333
1991-02-24,0.0494129,1588.56,1557.87,1574.77,1464.656,1430.308,1444.2199999999998,1679.6051666666667
1991-03-03,-0.0339541,1606.06,1521.3,1521.3,1492.6559999999997,1440.315,1447.19,1674.7451666666668
1991-03-10,0.0548018,1604.67,1529.31,1604.67,1530.086,1461.847,1453.219,1670.4736666666665
1991-03-17,-0.0202285,1575.69,1558.75,1572.21,1554.714,1480.06,1458.6734999999999,1667.0890000000002
1991-03-24,-0.0410695,1558.23,1507.64,1507.64,1556.118,1493.075,1463.0529999999999,1662.246
1991-03-31,0.00509401,1515.32,1499.26,1515.32,1544.2279999999998,1504.442,1469.613,1655.6936666666666
1991-04-07,0.0401566,1576.17,1541.84,1576.17,1555.202,1523.9289999999999,1476.9115,1650.3643333333334
1991-04-14,0.000938973,1588.45,1560.53,1577.65,1549.7980000000002,1539.942,1481.942,1645.1781666666668
1991-04-21,0.0140588,1616.92,1599.83,1599.83,1555.3220000000001,1555.018,1490.105,1642.0355000000002
1991-04-28,0.0129327,1625.87,1577.05,1620.52,1577.898,1567.008,1495.5819999999999,1638.9611666666667
1991-05-05,0.00778144,1633.85,1606.87,1633.13,1601.4600000000003,1572.8439999999998,1501.576,1635.1985
1991-05-12,-0.00780097,1628.99,1608.77,1620.39,1610.304,1582.7530000000002,1511.534,1630.8386666666665
1991-05-19,-0.010985,1607.28,1587.77,1602.59,1615.292,1582.545,1522.1960000000001,1625.5211666666664
1991-05-26,0.0372522,1662.29,1612.48,1662.29,1627.784,1591.553,1535.8065000000001,1620.4468333333332
1991-06-02,0.0274741,1707.96,1675.28,1707.96,1645.2720000000002,1611.585,1552.3300000000002,1616.2615
1991-06-09,0.000234212,1708.7,1689.3,1708.36,1660.318,1630.889,1567.6655,1612.9029999999998
1991-06-16,-0.00320774,1713.3,1688.85,1702.88,1676.816,1643.56,1583.7445,1609.7740000000001
1991-06-23,0.0022785,1714.22,1687.7,1706.76,1697.65,1656.471,1598.2065,1607.9233333333332
1991-06-30,-0.0486477,1691.47,1623.73,1623.73,1689.938,1658.861,1606.9395,1603.238
1991-07-07,-0.00343034,1628.75,1606.51,1618.16,1671.9779999999998,1658.625,1612.8165000000001,1598.7946666666664
1991-07-14,0.0171367,1645.89,1610.61,1645.89,1659.484,1659.9009999999998,1616.3725,1595.2853333333333
1991-07-21,-0.0128502,1647.84,1621.49,1624.74,1643.8560000000002,1660.336,1621.5445000000002,1591.9144999999999
1991-07-28,-0.0121804,1631.99,1604.95,1604.95,1623.4940000000001,1660.5720000000001,1621.5585,1587.8263333333334
1991-08-04,0.00917168,1620.49,1605.75,1619.67,1622.682,1656.3100000000002,1623.9315000000001,1584.3781666666666
1991-08-11,0.00852021,1633.47,1613.98,1633.47,1625.7440000000001,1648.861,1630.2230000000002,1581.8146666666664
1991-08-18,0.0123235,1654.11,1626.55,1653.6,1627.2859999999998,1643.3850000000002,1637.137,1578.1403333333333
1991-08-25,-0.0102322,1636.68,1501.82,1636.68,1629.674,1636.7649999999999,1640.1625,1574.0071666666665
1991-09-01,0.00806508,1652.1,1645.81,1649.88,1638.6599999999999,1631.077,1643.774,1569.4368333333334
1991-09-08,-0.00210317,1657.51,1646.41,1646.41,1644.0080000000003,1633.345,1646.1029999999998,1564.6795
1991-09-15,-0.0077502,1638.65,1625.8,1633.65,1644.0439999999999,1634.894,1646.7595000000001,1559.4043333333332
1991-09-22,-0.0107245,1635.8,1616.13,1616.13,1636.5500000000002,1631.9180000000001,1645.9095000000002,1554.3356666666666
1991-09-29,-0.00206045,1627.8,1612.8,1612.8,1631.7740000000001,1630.724,1645.53,1550.4073333333333
1991-10-06,-0.00490454,1609.32,1604.89,1604.89,1622.776,1630.718,1645.645,1547.9475
1991-10-13,-0.0219205,1589.12,1567.99,1569.71,1607.4360000000001,1625.7220000000002,1641.016,1546.1444999999999
1991-10-20,-0.00288582,1585.41,1561.89,1565.18,1593.742,1618.893,1633.877,1546.4681666666668
1991-10-27,0.00440198,1590.29,1570.34,1572.07,1584.9299999999998,1610.7400000000002,1627.0625,1545.6358333333333
1991-11-03,0.000324419,1588.73,1572.58,1572.58,1576.886,1604.3300000000002,1620.5475000000001,1545.8509999999999
1991-11-10,0.0239098,1610.18,1568.09,1610.18,1577.944,1600.3600000000001,1615.7185,1546.6573333333333
1991-11-17,0.0104274,1627.08,1605.16,1626.97,1589.3960000000002,1598.416,1615.8805,1549.9323333333334
1991-11-24,-0.0167305,1605.7,1589.7,1599.75,1596.31,1595.026,1614.96,1554.4618333333335
1991-12-01,-0.017934,1603.5,1571.06,1571.06,1596.108,1590.5189999999998,1611.2185000000002,1557.2703333333334
1991-12-08,-0.0100251,1557.52,1549.36,1555.31,1592.654,1584.77,1607.7469999999998,1558.8271666666667
1991-12-15,0.00110587,1559.76,1543.99,1557.03,1582.024,1579.984,1605.351,1560.0428333333334
1991-12-22,-0.00716751,1570.28,1545.87,1545.87,1565.8039999999999,1577.6,1601.661,1561.4219999999998
1991-12-29,0.0119027,1564.27,1542.77,1564.27,1558.7079999999999,1577.509,1598.201,1563.8256666666668
1992-01-05,0.0254304,1604.05,1577.26,1604.05,1565.306,1580.7069999999999,1595.7235,1567.4911666666667
1992-01-12,0.00609077,1613.82,1581.68,1613.82,1577.0079999999998,1584.831,1594.5805,1570.5515
1992-01-19,0.0343719,1669.29,1620.45,1669.29,1599.4599999999998,1590.7419999999997,1595.551,1573.755666666667
1992-01-26,0.000137771,1687.07,1669.52,1669.52,1624.19,1594.9969999999998,1596.7065,1577.6381666666666
1992-02-02,0.00969137,1686.71,1671.01,1685.7,1648.476,1603.592,1599.3089999999997,1580.5501666666669
1992-02-09,0.000527979,1686.59,1678.77,1686.59,1664.984,1615.145,1602.8319999999999,1583.4391666666668
1992-02-16,-0.0061781,1685.03,1676.17,1676.17,1677.4540000000002,1627.231,1606.0004999999999,1587.6881666666666
1992-02-23,0.0209525,1711.35,1688.46,1711.29,1685.854,1642.657,1611.3205,1593.0538333333332
1992-03-01,0.020727,1746.76,1716.63,1746.76,1701.3020000000001,1662.7459999999999,1620.173,1598.9985000000001
1992-03-08,5.73048e-06,1763.86,1746.77,1746.77,1713.516,1680.9959999999999,1629.2525,1605.1531666666665
1992-03-15,-0.00707018,1753.5,1723.92,1734.42,1723.0819999999999,1694.033,1637.37,1610.6993333333335
1992-03-22,-0.00202951,1732.92,1723.13,1730.9,1734.0279999999998,1705.741,1645.286,1616.526
1992-03-29,-0.0185222,1719.06,1698.84,1698.84,1731.538,1708.696,1649.7190000000003,1621.2146666666665
1992-04-05,0.010207,1723.37,1706.69,1716.18,1725.422,1713.3619999999999,1654.1794999999997,1625.6665
1992-04-12,0.0102495,1738.78,1714.77,1733.77,1722.8220000000001,1718.1689999999999,1660.8805,1629.5523333333333
1992-04-19,0.00756155,1746.88,1729.96,1746.88,1725.3139999999999,1724.1979999999999,1669.6715,1632.4208333333333
1992-04-26,-0.000664061,1753.1,1745.17,1745.72,1728.2779999999998,1731.1529999999998,1679.1920000000002,1636.1611666666665
1992-05-03,-0.010099,1742.92,1728.09,1728.09,1734.128,1732.833,1687.7450000000001,1638.2181666666665
1992-05-10,0.0115966,1752.57,1731.29,1748.13,1740.518,1732.97,1697.8579999999997,1641.1501666666666
1992-05-17,-0.0161372,1750.7,1719.92,1719.92,1737.748,1730.2849999999999,1705.6405,1644.6881666666666
1992-05-24,0.0491302,1804.42,1763.59,1804.42,1749.256,1737.2849999999999,1715.659,1649.5065
1992-05-31,0.00107511,1812.33,1792.8,1806.36,1761.384,1744.8310000000001,1725.286,1653.343
1992-06-07,-0.00958277,1800.62,1786.19,1789.05,1773.5760000000002,1753.852,1731.274,1656.8663333333332
1992-06-14,-0.00116267,1789.45,1779.74,1786.97,1781.3440000000003,1760.931,1737.1465,1659.9853333333333
1992-06-21,-0.00594862,1781.62,1773.25,1776.34,1792.628,1765.188,1741.6785,1662.5823333333333
1992-06-28,-0.0132351,1772.39,1752.83,1752.83,1782.31,1765.7830000000001,1744.9905000000003,1664.5773333333334
1992-07-05,0.0135039,1776.5,1754.95,1776.5,1776.3379999999997,1768.861,1750.0070000000003,1667.1791666666666
1992-07-12,-0.0147369,1769.98,1750.32,1750.32,1768.5919999999999,1771.084,1751.9585000000002,1669.6413333333335
1992-07-19,-0.0290575,1735.51,1699.46,1699.46,1751.0900000000001,1766.2169999999999,1749.5935000000002,1670.2608333333333
1992-07-26,-0.0506631,1654.09,1613.36,1613.36,1718.494,1755.5610000000001,1742.9230000000002,1668.6841666666667
1992-08-02,-0.00301854,1637.62,1608.49,1608.49,1689.6259999999997,1735.968,1736.6264999999999,1667.0196666666668
1992-08-09,0.00215728,1624.94,1605.11,1611.96,1656.718,1716.5279999999998,1730.6794999999997,1665.5043333333333
1992-08-16,-0.0321347,1578.95,1547.87,1560.16,1618.6860000000001,1693.639,1723.7455000000002,1663.0610000000001
1992-08-23,-0.0193121,1554.76,1509.03,1530.03,1584.8,1667.9450000000002,1714.438,1661.4993333333332
1992-08-30,-0.00675809,1519.69,1464.03,1519.69,1566.066,1642.28,1703.734,1659.8581666666666
1992-09-06,0.00989019,1543.89,1515.53,1534.72,1551.3120000000001,1620.469,1693.1259999999997,1658.0053333333335
1992-09-13,-0.00294518,1538.66,1523.83,1530.2,1534.9600000000003,1595.839,1682.35,1656.4296666666667
1992-09-20,0.0460005,1601.5,1579.47,1600.59,1543.0459999999998,1580.866,1675.975,1656.357
1992-09-27,-0.0561855,1566.0,1510.66,1510.66,1539.172,1561.986,1664.1015,1654.5401666666667
1992-10-04,-0.0233342,1484.78,1470.09,1475.41,1530.316,1548.1910000000003,1651.8760000000002,1651.9058333333335
1992-10-11,-0.0255929,1446.32,1402.34,1437.65,1510.902,1531.1070000000002,1633.5375,1648.3066666666666
1992-10-18,0.014169,1471.64,1441.57,1458.02,1496.466,1515.7130000000002,1616.1205,1645.3290000000002
1992-10-25,0.0485864,1528.86,1479.59,1528.86,1482.1200000000001,1512.583,1603.111,1643.3120000000001
1992-11-01,-0.0256269,1536.6,1489.68,1489.68,1477.9240000000002,1508.548,1588.2465,1640.6998333333331
1992-11-08,-0.00132249,1487.71,1470.57,1487.71,1480.384,1505.3500000000001,1573.815,1638.2675000000002
1992-11-15,0.0363512,1542.28,1508.63,1541.79,1501.212,1506.057,1563.2630000000001,1637.0285
1992-11-22,0.00392396,1550.27,1542.48,1547.84,1519.176,1507.821,1551.83,1635.9458333333334
1992-11-29,-0.011726,1529.69,1513.42,1529.69,1519.342,1500.7310000000002,1540.7985,1634.6924999999999
1992-12-06,-0.00224878,1546.82,1526.25,1526.25,1526.656,1502.2900000000002,1532.1380000000001,1633.9681666666665
